row_id,dtBaseDate,AccountCode,AccountName,Prediction
9887,2023-07-07,308180539,ＭＰ取りまとめ口,9723915264
9888,2023-07-10,100000184,みずほファクター株式会社,-41418321920
9889,2023-07-10,100000407,ユーシーカード株式会社,41772068864
9890,2023-07-10,100000542,公立学校共済組合,43234701312
9891,2023-07-10,100007142,東京都国民健康保険団体連合会,16839429120
9892,2023-07-10,100650551,神奈川県国民健康保険団体連合会,-240583472
9893,2023-07-10,210023724,ヤマトホールディングス株式会社,-8999760896
9894,2023-07-10,210023725,ヤマト運輸株式会社,-12258866176
9895,2023-07-10,210037298,東京都後期高齢者医療広域連合,4179676672
9896,2023-07-10,210044026,口座振替払口,-1826527232
9897,2023-07-10,210123354,電力広域的運営推進機関,-80617046016
9898,2023-07-10,210124189,千葉県国民健康保険団体連合会,-152551632
9899,2023-07-10,300001198,いすゞ自動車株式会社,4625788416
9900,2023-07-10,300002127,株式会社ＳＵＢＡＲＵ,3338781440
9901,2023-07-10,300003336,東京電力ホールディングス株式会社,-2007343488
9902,2023-07-10,300010758,双日株式会社,-4144883456
9903,2023-07-10,300040185,（独）日本高速道路保有・債務返済機構,-375032288
9904,2023-07-10,300234591,株式会社オリエントコーポレーション,-18984968192
9905,2023-07-10,300271063,一般社団法人　全国石油協会,1736594048
9906,2023-07-10,300335762,アフラック生命保険株式会社,-2682607872
9907,2023-07-10,300352535,イオンモール株式会社,5710703616
9908,2023-07-10,300382205,東日本旅客鉄道株式会社,-34557440000
9909,2023-07-10,300559555,株式会社ＮＴＴドコモ,-1160778752
9910,2023-07-10,301371894,ＬＩＮＥヤフー株式会社,-5336903680
9911,2023-07-10,301449770,日本郵便株式会社,-2481433088
9912,2023-07-10,301480383,ＳＢペイメントサービス株式会社,3960220416
9913,2023-07-10,301509306,東日本高速道路株式会社,594340480
9914,2023-07-10,301509331,首都高速道路株式会社,-669484352
9915,2023-07-10,305402620,ＰａｙＰａｙカード株式会社,-2314196224
9916,2023-07-10,305407222,株式会社ＪＥＲＡ,4134178048
9917,2023-07-10,305453500,コカ・コーラボトラーズジャパンホールディングス株式会社,-136195888
9918,2023-07-10,305477263,ＰａｙＰａｙ株式会社,26704257024
9919,2023-07-10,308180539,ＭＰ取りまとめ口,72854585344
9920,2023-07-11,100000184,みずほファクター株式会社,6008428032
9921,2023-07-11,100000407,ユーシーカード株式会社,6720898048
9922,2023-07-11,100000542,公立学校共済組合,-8960482304
9923,2023-07-11,100007142,東京都国民健康保険団体連合会,2947649536
9924,2023-07-11,100650551,神奈川県国民健康保険団体連合会,605090240
9925,2023-07-11,210023724,ヤマトホールディングス株式会社,2298278144
9926,2023-07-11,210023725,ヤマト運輸株式会社,-5991002112
9927,2023-07-11,210037298,東京都後期高齢者医療広域連合,3763702528
9928,2023-07-11,210044026,口座振替払口,-891374784
9929,2023-07-11,210123354,電力広域的運営推進機関,-1062286208
9930,2023-07-11,210124189,千葉県国民健康保険団体連合会,1791658368
9931,2023-07-11,300001198,いすゞ自動車株式会社,5652629504
9932,2023-07-11,300002127,株式会社ＳＵＢＡＲＵ,1160845568
9933,2023-07-11,300003336,東京電力ホールディングス株式会社,528124704
9934,2023-07-11,300010758,双日株式会社,1143456256
9935,2023-07-11,300040185,（独）日本高速道路保有・債務返済機構,2697631744
9936,2023-07-11,300234591,株式会社オリエントコーポレーション,-13815205888
9937,2023-07-11,300271063,一般社団法人　全国石油協会,1187957376
9938,2023-07-11,300335762,アフラック生命保険株式会社,-187338832
9939,2023-07-11,300352535,イオンモール株式会社,3974371840
9940,2023-07-11,300382205,東日本旅客鉄道株式会社,10895602688
9941,2023-07-11,300559555,株式会社ＮＴＴドコモ,36089430016
9942,2023-07-11,301371894,ＬＩＮＥヤフー株式会社,767181952
9943,2023-07-11,301449770,日本郵便株式会社,-925846464
9944,2023-07-11,301480383,ＳＢペイメントサービス株式会社,4176638464
9945,2023-07-11,301509306,東日本高速道路株式会社,-5909329408
9946,2023-07-11,301509331,首都高速道路株式会社,590361984
9947,2023-07-11,305402620,ＰａｙＰａｙカード株式会社,-393697248
9948,2023-07-11,305407222,株式会社ＪＥＲＡ,6204010496
9949,2023-07-11,305453500,コカ・コーラボトラーズジャパンホールディングス株式会社,-1429680128
9950,2023-07-11,305477263,ＰａｙＰａｙ株式会社,18510741504
9951,2023-07-11,308180539,ＭＰ取りまとめ口,-18184794112
9952,2023-07-12,100000184,みずほファクター株式会社,-50003730432
9953,2023-07-12,100000407,ユーシーカード株式会社,5748322304
9954,2023-07-12,100000542,公立学校共済組合,6279088640
9955,2023-07-12,100007142,東京都国民健康保険団体連合会,-1143297408
9956,2023-07-12,100650551,神奈川県国民健康保険団体連合会,3480568064
9957,2023-07-12,210023724,ヤマトホールディングス株式会社,1322590720
9958,2023-07-12,210023725,ヤマト運輸株式会社,3058821120
9959,2023-07-12,210037298,東京都後期高齢者医療広域連合,5825430016
9960,2023-07-12,210044026,口座振替払口,2437336064
9961,2023-07-12,210123354,電力広域的運営推進機関,1126711936
9962,2023-07-12,210124189,千葉県国民健康保険団体連合会,2172951040
9963,2023-07-12,300001198,いすゞ自動車株式会社,3151283456
9964,2023-07-12,300002127,株式会社ＳＵＢＡＲＵ,4485396992
9965,2023-07-12,300003336,東京電力ホールディングス株式会社,540912128
9966,2023-07-12,300010758,双日株式会社,-212155632
9967,2023-07-12,300040185,（独）日本高速道路保有・債務返済機構,-1128894976
9968,2023-07-12,300234591,株式会社オリエントコーポレーション,-3867044864
9969,2023-07-12,300271063,一般社団法人　全国石油協会,1976728320
9970,2023-07-12,300335762,アフラック生命保険株式会社,-2398116352
9971,2023-07-12,300352535,イオンモール株式会社,811176640
9972,2023-07-12,300382205,東日本旅客鉄道株式会社,4722555392
9973,2023-07-12,300559555,株式会社ＮＴＴドコモ,21340391424
9974,2023-07-12,301371894,ＬＩＮＥヤフー株式会社,-2273867776
9975,2023-07-12,301449770,日本郵便株式会社,1698066432
9976,2023-07-12,301480383,ＳＢペイメントサービス株式会社,1852974976
9977,2023-07-12,301509306,東日本高速道路株式会社,6094239744
9978,2023-07-12,301509331,首都高速道路株式会社,2358807040
9979,2023-07-12,305402620,ＰａｙＰａｙカード株式会社,-3065074944
9980,2023-07-12,305407222,株式会社ＪＥＲＡ,-4654495232
9981,2023-07-12,305453500,コカ・コーラボトラーズジャパンホールディングス株式会社,-3056638976
9982,2023-07-12,305477263,ＰａｙＰａｙ株式会社,17533777920
9983,2023-07-12,308180539,ＭＰ取りまとめ口,-15519395840
9984,2023-07-13,100000184,みずほファクター株式会社,-19513765888
9985,2023-07-13,100000407,ユーシーカード株式会社,32185544
9986,2023-07-13,100000542,公立学校共済組合,9277187072
9987,2023-07-13,100007142,東京都国民健康保険団体連合会,2146130816
9988,2023-07-13,100650551,神奈川県国民健康保険団体連合会,38551289856
9989,2023-07-13,210023724,ヤマトホールディングス株式会社,-153846592
9990,2023-07-13,210023725,ヤマト運輸株式会社,5330369536
9991,2023-07-13,210037298,東京都後期高齢者医療広域連合,23933267968
9992,2023-07-13,210044026,口座振替払口,26857383936
9993,2023-07-13,210123354,電力広域的運営推進機関,1221186560
9994,2023-07-13,210124189,千葉県国民健康保険団体連合会,8498810368
9995,2023-07-13,300001198,いすゞ自動車株式会社,912003008
9996,2023-07-13,300002127,株式会社ＳＵＢＡＲＵ,2621604864
9997,2023-07-13,300003336,東京電力ホールディングス株式会社,6832999424
9998,2023-07-13,300010758,双日株式会社,3067296768
9999,2023-07-13,300040185,（独）日本高速道路保有・債務返済機構,69003080
10000,2023-07-13,300234591,株式会社オリエントコーポレーション,-2057973504
10001,2023-07-13,300271063,一般社団法人　全国石油協会,2366212864
10002,2023-07-13,300335762,アフラック生命保険株式会社,-1633076608
10003,2023-07-13,300352535,イオンモール株式会社,1770197376
10004,2023-07-13,300382205,東日本旅客鉄道株式会社,4141117696
10005,2023-07-13,300559555,株式会社ＮＴＴドコモ,-32836292608
10006,2023-07-13,301371894,ＬＩＮＥヤフー株式会社,-267302576
10007,2023-07-13,301449770,日本郵便株式会社,2091400576
10008,2023-07-13,301480383,ＳＢペイメントサービス株式会社,3670714368
10009,2023-07-13,301509306,東日本高速道路株式会社,18975027200
10010,2023-07-13,301509331,首都高速道路株式会社,10970354688
10011,2023-07-13,305402620,ＰａｙＰａｙカード株式会社,-3056722944
10012,2023-07-13,305407222,株式会社ＪＥＲＡ,-11703171072
10013,2023-07-13,305453500,コカ・コーラボトラーズジャパンホールディングス株式会社,-7527177216
10014,2023-07-13,305477263,ＰａｙＰａｙ株式会社,10945148928
10015,2023-07-13,308180539,ＭＰ取りまとめ口,-14344172544
10016,2023-07-14,100000184,みずほファクター株式会社,-11971627008
10017,2023-07-14,100000407,ユーシーカード株式会社,28179267584
10018,2023-07-14,100000542,公立学校共済組合,-26045212672
10019,2023-07-14,100007142,東京都国民健康保険団体連合会,5824822272
10020,2023-07-14,100650551,神奈川県国民健康保険団体連合会,-29706440704
10021,2023-07-14,210023724,ヤマトホールディングス株式会社,355507552
10022,2023-07-14,210023725,ヤマト運輸株式会社,953340992
10023,2023-07-14,210037298,東京都後期高齢者医療広域連合,9990611968
10024,2023-07-14,210044026,口座振替払口,-9878200320
10025,2023-07-14,210123354,電力広域的運営推進機関,-4911494144
10026,2023-07-14,210124189,千葉県国民健康保険団体連合会,-7174333952
10027,2023-07-14,300001198,いすゞ自動車株式会社,1553286272
10028,2023-07-14,300002127,株式会社ＳＵＢＡＲＵ,12267595776
10029,2023-07-14,300003336,東京電力ホールディングス株式会社,-2908542208
10030,2023-07-14,300010758,双日株式会社,3397061376
10031,2023-07-14,300040185,（独）日本高速道路保有・債務返済機構,127714754560
10032,2023-07-14,300234591,株式会社オリエントコーポレーション,-3861281792
10033,2023-07-14,300271063,一般社団法人　全国石油協会,1526859136
10034,2023-07-14,300335762,アフラック生命保険株式会社,6926972928
10035,2023-07-14,300352535,イオンモール株式会社,14496260096
10036,2023-07-14,300382205,東日本旅客鉄道株式会社,3563083776
10037,2023-07-14,300559555,株式会社ＮＴＴドコモ,-10177880064
10038,2023-07-14,301371894,ＬＩＮＥヤフー株式会社,-2007273472
10039,2023-07-14,301449770,日本郵便株式会社,-757938368
10040,2023-07-14,301480383,ＳＢペイメントサービス株式会社,23061645312
10041,2023-07-14,301509306,東日本高速道路株式会社,-34256037888
10042,2023-07-14,301509331,首都高速道路株式会社,-13636251648
10043,2023-07-14,305402620,ＰａｙＰａｙカード株式会社,366764192
10044,2023-07-14,305407222,株式会社ＪＥＲＡ,-2105509376
10045,2023-07-14,305453500,コカ・コーラボトラーズジャパンホールディングス株式会社,4370178560
10046,2023-07-14,305477263,ＰａｙＰａｙ株式会社,-91689115648
10047,2023-07-14,308180539,ＭＰ取りまとめ口,-21128699904
10048,2023-07-18,100000184,みずほファクター株式会社,-2800817152
10049,2023-07-18,100000407,ユーシーカード株式会社,-91704500224
10050,2023-07-18,100000542,公立学校共済組合,1097264768
10051,2023-07-18,100007142,東京都国民健康保険団体連合会,92828999680
10052,2023-07-18,100650551,神奈川県国民健康保険団体連合会,67462135808
10053,2023-07-18,210023724,ヤマトホールディングス株式会社,4254049536
10054,2023-07-18,210023725,ヤマト運輸株式会社,4116354304
10055,2023-07-18,210037298,東京都後期高齢者医療広域連合,-35413872640
10056,2023-07-18,210044026,口座振替払口,-9080543232
10057,2023-07-18,210123354,電力広域的運営推進機関,786318784
10058,2023-07-18,210124189,千葉県国民健康保険団体連合会,429157408
10059,2023-07-18,300001198,いすゞ自動車株式会社,4502497792
10060,2023-07-18,300002127,株式会社ＳＵＢＡＲＵ,3273559808
10061,2023-07-18,300003336,東京電力ホールディングス株式会社,6466811392
10062,2023-07-18,300010758,双日株式会社,-1854005248
10063,2023-07-18,300040185,（独）日本高速道路保有・債務返済機構,990077888
10064,2023-07-18,300234591,株式会社オリエントコーポレーション,-29638694912
10065,2023-07-18,300271063,一般社団法人　全国石油協会,1918539136
10066,2023-07-18,300335762,アフラック生命保険株式会社,-4129406720
10067,2023-07-18,300352535,イオンモール株式会社,-26336270336
10068,2023-07-18,300382205,東日本旅客鉄道株式会社,21845166080
10069,2023-07-18,300559555,株式会社ＮＴＴドコモ,-1917860608
10070,2023-07-18,301371894,ＬＩＮＥヤフー株式会社,1739485824
10071,2023-07-18,301449770,日本郵便株式会社,11345548288
10072,2023-07-18,301480383,ＳＢペイメントサービス株式会社,11320212480
10073,2023-07-18,301509306,東日本高速道路株式会社,-9913105408
10074,2023-07-18,301509331,首都高速道路株式会社,-2190073600
10075,2023-07-18,305402620,ＰａｙＰａｙカード株式会社,-7872545792
10076,2023-07-18,305407222,株式会社ＪＥＲＡ,-11890394112
10077,2023-07-18,305453500,コカ・コーラボトラーズジャパンホールディングス株式会社,2392589312
10078,2023-07-18,305477263,ＰａｙＰａｙ株式会社,2291801088
10079,2023-07-18,308180539,ＭＰ取りまとめ口,2027687808
10080,2023-07-19,100000184,みずほファクター株式会社,-960508096
10081,2023-07-19,100000407,ユーシーカード株式会社,-1966154368
10082,2023-07-19,100000542,公立学校共済組合,-13430969344
10083,2023-07-19,100007142,東京都国民健康保険団体連合会,93600571392
10084,2023-07-19,100650551,神奈川県国民健康保険団体連合会,19862798336
10085,2023-07-19,210023724,ヤマトホールディングス株式会社,2443220480
10086,2023-07-19,210023725,ヤマト運輸株式会社,-120487488
10087,2023-07-19,210037298,東京都後期高齢者医療広域連合,-5115951104
10088,2023-07-19,210044026,口座振替払口,-1044987392
10089,2023-07-19,210123354,電力広域的運営推進機関,465066880
10090,2023-07-19,210124189,千葉県国民健康保険団体連合会,11840153600
10091,2023-07-19,300001198,いすゞ自動車株式会社,3008900864
10092,2023-07-19,300002127,株式会社ＳＵＢＡＲＵ,809605440
10093,2023-07-19,300003336,東京電力ホールディングス株式会社,23800776704
10094,2023-07-19,300010758,双日株式会社,263785024
10095,2023-07-19,300040185,（独）日本高速道路保有・債務返済機構,-44613685248
10096,2023-07-19,300234591,株式会社オリエントコーポレーション,-18699438080
10097,2023-07-19,300271063,一般社団法人　全国石油協会,-570520896
10098,2023-07-19,300335762,アフラック生命保険株式会社,-3721817088
10099,2023-07-19,300352535,イオンモール株式会社,2797248000
10100,2023-07-19,300382205,東日本旅客鉄道株式会社,-2804868608
10101,2023-07-19,300559555,株式会社ＮＴＴドコモ,4805426176
10102,2023-07-19,301371894,ＬＩＮＥヤフー株式会社,-7305405440
10103,2023-07-19,301449770,日本郵便株式会社,1595965056
10104,2023-07-19,301480383,ＳＢペイメントサービス株式会社,6275903488
10105,2023-07-19,301509306,東日本高速道路株式会社,-2503201280
10106,2023-07-19,301509331,首都高速道路株式会社,1148120320
10107,2023-07-19,305402620,ＰａｙＰａｙカード株式会社,-524964672
10108,2023-07-19,305407222,株式会社ＪＥＲＡ,-6456932864
10109,2023-07-19,305453500,コカ・コーラボトラーズジャパンホールディングス株式会社,-3818070784
10110,2023-07-19,305477263,ＰａｙＰａｙ株式会社,25377390592
10111,2023-07-19,308180539,ＭＰ取りまとめ口,1101277312
10112,2023-07-20,100000184,みずほファクター株式会社,-241064160
10113,2023-07-20,100000407,ユーシーカード株式会社,-1192783104
10114,2023-07-20,100000542,公立学校共済組合,-3442220544
10115,2023-07-20,100007142,東京都国民健康保険団体連合会,-132255268864
10116,2023-07-20,100650551,神奈川県国民健康保険団体連合会,-86796697600
10117,2023-07-20,210023724,ヤマトホールディングス株式会社,-952370112
10118,2023-07-20,210023725,ヤマト運輸株式会社,2046549632
10119,2023-07-20,210037298,東京都後期高齢者医療広域連合,-3147667968
10120,2023-07-20,210044026,口座振替払口,4115671552
10121,2023-07-20,210123354,電力広域的運営推進機関,1470600448
10122,2023-07-20,210124189,千葉県国民健康保険団体連合会,-15462349824
10123,2023-07-20,300001198,いすゞ自動車株式会社,4916490240
10124,2023-07-20,300002127,株式会社ＳＵＢＡＲＵ,1232305024
10125,2023-07-20,300003336,東京電力ホールディングス株式会社,-17767047168
10126,2023-07-20,300010758,双日株式会社,2832868608
10127,2023-07-20,300040185,（独）日本高速道路保有・債務返済機構,-5548931584
10128,2023-07-20,300234591,株式会社オリエントコーポレーション,21227763712
10129,2023-07-20,300271063,一般社団法人　全国石油協会,-535400640
10130,2023-07-20,300335762,アフラック生命保険株式会社,-8278338560
10131,2023-07-20,300352535,イオンモール株式会社,-5499294720
10132,2023-07-20,300382205,東日本旅客鉄道株式会社,-1547026816
10133,2023-07-20,300559555,株式会社ＮＴＴドコモ,-3180316416
10134,2023-07-20,301371894,ＬＩＮＥヤフー株式会社,-502514912
10135,2023-07-20,301449770,日本郵便株式会社,-6938403328
10136,2023-07-20,301480383,ＳＢペイメントサービス株式会社,2207414784
10137,2023-07-20,301509306,東日本高速道路株式会社,-991854592
10138,2023-07-20,301509331,首都高速道路株式会社,2989395200
10139,2023-07-20,305402620,ＰａｙＰａｙカード株式会社,6068819456
10140,2023-07-20,305407222,株式会社ＪＥＲＡ,33577283584
10141,2023-07-20,305453500,コカ・コーラボトラーズジャパンホールディングス株式会社,6843396096
10142,2023-07-20,305477263,ＰａｙＰａｙ株式会社,26385100800
10143,2023-07-20,308180539,ＭＰ取りまとめ口,4169420800
10144,2023-07-21,100000184,みずほファクター株式会社,40845688832
10145,2023-07-21,100000407,ユーシーカード株式会社,3410004480
10146,2023-07-21,100000542,公立学校共済組合,-66108120
10147,2023-07-21,100007142,東京都国民健康保険団体連合会,-11873843200
10148,2023-07-21,100650551,神奈川県国民健康保険団体連合会,-1135334144
10149,2023-07-21,210023724,ヤマトホールディングス株式会社,-17144104960
10150,2023-07-21,210023725,ヤマト運輸株式会社,33277247488
10151,2023-07-21,210037298,東京都後期高齢者医療広域連合,18049496
10152,2023-07-21,210044026,口座振替払口,-3518336000
10153,2023-07-21,210123354,電力広域的運営推進機関,82549608
10154,2023-07-21,210124189,千葉県国民健康保険団体連合会,-170503520
10155,2023-07-21,300001198,いすゞ自動車株式会社,-1629541376
10156,2023-07-21,300002127,株式会社ＳＵＢＡＲＵ,6958962176
10157,2023-07-21,300003336,東京電力ホールディングス株式会社,-13472760832
10158,2023-07-21,300010758,双日株式会社,1261732096
10159,2023-07-21,300040185,（独）日本高速道路保有・債務返済機構,4813846528
10160,2023-07-21,300234591,株式会社オリエントコーポレーション,-13603826688
10161,2023-07-21,300271063,一般社団法人　全国石油協会,2752627712
10162,2023-07-21,300335762,アフラック生命保険株式会社,-1578669312
10163,2023-07-21,300352535,イオンモール株式会社,3461581568
10164,2023-07-21,300382205,東日本旅客鉄道株式会社,-5457851392
10165,2023-07-21,300559555,株式会社ＮＴＴドコモ,3473839616
10166,2023-07-21,301371894,ＬＩＮＥヤフー株式会社,1840393088
10167,2023-07-21,301449770,日本郵便株式会社,27270103040
10168,2023-07-21,301480383,ＳＢペイメントサービス株式会社,2898043648
10169,2023-07-21,301509306,東日本高速道路株式会社,3144168192
10170,2023-07-21,301509331,首都高速道路株式会社,-3185337088
10171,2023-07-21,305402620,ＰａｙＰａｙカード株式会社,2551961600
10172,2023-07-21,305407222,株式会社ＪＥＲＡ,-46341616
10173,2023-07-21,305453500,コカ・コーラボトラーズジャパンホールディングス株式会社,-2337609984
10174,2023-07-21,305477263,ＰａｙＰａｙ株式会社,-12329555968
10175,2023-07-21,308180539,ＭＰ取りまとめ口,-3489449216
10176,2023-07-24,100000184,みずほファクター株式会社,18327226368
10177,2023-07-24,100000407,ユーシーカード株式会社,18390669312
10178,2023-07-24,100000542,公立学校共済組合,218789648
10179,2023-07-24,100007142,東京都国民健康保険団体連合会,-34747420672
10180,2023-07-24,100650551,神奈川県国民健康保険団体連合会,1301785600
10181,2023-07-24,210023724,ヤマトホールディングス株式会社,6260743680
10182,2023-07-24,210023725,ヤマト運輸株式会社,-28836679680
10183,2023-07-24,210037298,東京都後期高齢者医療広域連合,204973696
10184,2023-07-24,210044026,口座振替払口,5795603456
10185,2023-07-24,210123354,電力広域的運営推進機関,1078373632
10186,2023-07-24,210124189,千葉県国民健康保険団体連合会,8800659456
10187,2023-07-24,300001198,いすゞ自動車株式会社,-2128288000
10188,2023-07-24,300002127,株式会社ＳＵＢＡＲＵ,44704804864
10189,2023-07-24,300003336,東京電力ホールディングス株式会社,-3622181632
10190,2023-07-24,300010758,双日株式会社,771162816
10191,2023-07-24,300040185,（独）日本高速道路保有・債務返済機構,11468588032
10192,2023-07-24,300234591,株式会社オリエントコーポレーション,-36330786816
10193,2023-07-24,300271063,一般社団法人　全国石油協会,-545062976
10194,2023-07-24,300335762,アフラック生命保険株式会社,-12277851136
10195,2023-07-24,300352535,イオンモール株式会社,5957109760
10196,2023-07-24,300382205,東日本旅客鉄道株式会社,1328581376
10197,2023-07-24,300559555,株式会社ＮＴＴドコモ,11846301696
10198,2023-07-24,301371894,ＬＩＮＥヤフー株式会社,115043456
10199,2023-07-24,301449770,日本郵便株式会社,-12264260608
10200,2023-07-24,301480383,ＳＢペイメントサービス株式会社,3474507008
10201,2023-07-24,301509306,東日本高速道路株式会社,-519494656
10202,2023-07-24,301509331,首都高速道路株式会社,5894150656
10203,2023-07-24,305402620,ＰａｙＰａｙカード株式会社,160603792
10204,2023-07-24,305407222,株式会社ＪＥＲＡ,2732475648
10205,2023-07-24,305453500,コカ・コーラボトラーズジャパンホールディングス株式会社,-13112720384
10206,2023-07-24,305477263,ＰａｙＰａｙ株式会社,-3128682240
10207,2023-07-24,308180539,ＭＰ取りまとめ口,5264094208
10208,2023-07-25,100000184,みずほファクター株式会社,8859876352
10209,2023-07-25,100000407,ユーシーカード株式会社,-28697686016
10210,2023-07-25,100000542,公立学校共済組合,6852621824
10211,2023-07-25,100007142,東京都国民健康保険団体連合会,-9008225280
10212,2023-07-25,100650551,神奈川県国民健康保険団体連合会,-814504640
10213,2023-07-25,210023724,ヤマトホールディングス株式会社,644348480
10214,2023-07-25,210023725,ヤマト運輸株式会社,8127141888
10215,2023-07-25,210037298,東京都後期高齢者医療広域連合,-888582976
10216,2023-07-25,210044026,口座振替払口,372508224
10217,2023-07-25,210123354,電力広域的運営推進機関,3508824064
10218,2023-07-25,210124189,千葉県国民健康保険団体連合会,-8383601664
10219,2023-07-25,300001198,いすゞ自動車株式会社,-4892945920
10220,2023-07-25,300002127,株式会社ＳＵＢＡＲＵ,-19490654208
10221,2023-07-25,300003336,東京電力ホールディングス株式会社,15311292416
10222,2023-07-25,300010758,双日株式会社,-1332238976
10223,2023-07-25,300040185,（独）日本高速道路保有・債務返済機構,297655200
10224,2023-07-25,300234591,株式会社オリエントコーポレーション,-41480716288
10225,2023-07-25,300271063,一般社団法人　全国石油協会,3308643584
10226,2023-07-25,300335762,アフラック生命保険株式会社,2303502592
10227,2023-07-25,300352535,イオンモール株式会社,480030560
10228,2023-07-25,300382205,東日本旅客鉄道株式会社,-39742726144
10229,2023-07-25,300559555,株式会社ＮＴＴドコモ,-8426978304
10230,2023-07-25,301371894,ＬＩＮＥヤフー株式会社,1799202944
10231,2023-07-25,301449770,日本郵便株式会社,-11162558464
10232,2023-07-25,301480383,ＳＢペイメントサービス株式会社,13466028032
10233,2023-07-25,301509306,東日本高速道路株式会社,44251258880
10234,2023-07-25,301509331,首都高速道路株式会社,1004864448
10235,2023-07-25,305402620,ＰａｙＰａｙカード株式会社,-6160806400
10236,2023-07-25,305407222,株式会社ＪＥＲＡ,41805811712
10237,2023-07-25,305453500,コカ・コーラボトラーズジャパンホールディングス株式会社,10139465728
10238,2023-07-25,305477263,ＰａｙＰａｙ株式会社,11136619520
10239,2023-07-25,308180539,ＭＰ取りまとめ口,-2476372224
10240,2023-07-26,100000184,みずほファクター株式会社,12707305472
10241,2023-07-26,100000407,ユーシーカード株式会社,11493856256
10242,2023-07-26,100000542,公立学校共済組合,5560493568
10243,2023-07-26,100007142,東京都国民健康保険団体連合会,1657005056
10244,2023-07-26,100650551,神奈川県国民健康保険団体連合会,1350672512
10245,2023-07-26,210023724,ヤマトホールディングス株式会社,9952650240
10246,2023-07-26,210023725,ヤマト運輸株式会社,-8090364416
10247,2023-07-26,210037298,東京都後期高齢者医療広域連合,521987360
10248,2023-07-26,210044026,口座振替払口,-5108270592
10249,2023-07-26,210123354,電力広域的運営推進機関,336258880
10250,2023-07-26,210124189,千葉県国民健康保険団体連合会,-88239656
10251,2023-07-26,300001198,いすゞ自動車株式会社,3094490368
10252,2023-07-26,300002127,株式会社ＳＵＢＡＲＵ,4524227072
10253,2023-07-26,300003336,東京電力ホールディングス株式会社,24973541376
10254,2023-07-26,300010758,双日株式会社,1504428032
10255,2023-07-26,300040185,（独）日本高速道路保有・債務返済機構,2217534976
10256,2023-07-26,300234591,株式会社オリエントコーポレーション,-15164690432
10257,2023-07-26,300271063,一般社団法人　全国石油協会,-3174402560
10258,2023-07-26,300335762,アフラック生命保険株式会社,-2210126592
10259,2023-07-26,300352535,イオンモール株式会社,2958363136
10260,2023-07-26,300382205,東日本旅客鉄道株式会社,-5631938560
10261,2023-07-26,300559555,株式会社ＮＴＴドコモ,-1713997184
10262,2023-07-26,301371894,ＬＩＮＥヤフー株式会社,-898274944
10263,2023-07-26,301449770,日本郵便株式会社,1191692672
10264,2023-07-26,301480383,ＳＢペイメントサービス株式会社,3309492736
10265,2023-07-26,301509306,東日本高速道路株式会社,4127193088
10266,2023-07-26,301509331,首都高速道路株式会社,21476169728
10267,2023-07-26,305402620,ＰａｙＰａｙカード株式会社,13848483840
10268,2023-07-26,305407222,株式会社ＪＥＲＡ,-6677387776
10269,2023-07-26,305453500,コカ・コーラボトラーズジャパンホールディングス株式会社,382534560
10270,2023-07-26,305477263,ＰａｙＰａｙ株式会社,14056682496
10271,2023-07-26,308180539,ＭＰ取りまとめ口,-2811071488
10272,2023-07-27,100000184,みずほファクター株式会社,30468833280
10273,2023-07-27,100000407,ユーシーカード株式会社,45366759424
10274,2023-07-27,100000542,公立学校共済組合,6318766592
10275,2023-07-27,100007142,東京都国民健康保険団体連合会,2300622336
10276,2023-07-27,100650551,神奈川県国民健康保険団体連合会,737242240
10277,2023-07-27,210023724,ヤマトホールディングス株式会社,10568086528
10278,2023-07-27,210023725,ヤマト運輸株式会社,6685790208
10279,2023-07-27,210037298,東京都後期高齢者医療広域連合,-5715099648
10280,2023-07-27,210044026,口座振替払口,2549735424
10281,2023-07-27,210123354,電力広域的運営推進機関,4019738880
10282,2023-07-27,210124189,千葉県国民健康保険団体連合会,-60419540
10283,2023-07-27,300001198,いすゞ自動車株式会社,3689630976
10284,2023-07-27,300002127,株式会社ＳＵＢＡＲＵ,-80344449024
10285,2023-07-27,300003336,東京電力ホールディングス株式会社,28706156544
10286,2023-07-27,300010758,双日株式会社,4181918208
10287,2023-07-27,300040185,（独）日本高速道路保有・債務返済機構,92152119296
10288,2023-07-27,300234591,株式会社オリエントコーポレーション,2446991616
10289,2023-07-27,300271063,一般社団法人　全国石油協会,77597073408
10290,2023-07-27,300335762,アフラック生命保険株式会社,-1995112320
10291,2023-07-27,300352535,イオンモール株式会社,4279240960
10292,2023-07-27,300382205,東日本旅客鉄道株式会社,11120438272
10293,2023-07-27,300559555,株式会社ＮＴＴドコモ,3183649536
10294,2023-07-27,301371894,ＬＩＮＥヤフー株式会社,-9355122688
10295,2023-07-27,301449770,日本郵便株式会社,42101784576
10296,2023-07-27,301480383,ＳＢペイメントサービス株式会社,7659689472
10297,2023-07-27,301509306,東日本高速道路株式会社,10196009984
10298,2023-07-27,301509331,首都高速道路株式会社,54009094144
10299,2023-07-27,305402620,ＰａｙＰａｙカード株式会社,23339081728
10300,2023-07-27,305407222,株式会社ＪＥＲＡ,-27352154112
10301,2023-07-27,305453500,コカ・コーラボトラーズジャパンホールディングス株式会社,-6066388480
10302,2023-07-27,305477263,ＰａｙＰａｙ株式会社,-18930556928
